region,type,sqfeet,beds,baths,comes_furnished,laundry_options,parking_options,cats_allowed,dogs_allowed,price
fargo / moorhead,apartment,1746,3,2.0,0,w/d in unit,attached garage,1,1,1300
fargo / moorhead,apartment,700,2,1.0,0,laundry in bldg,off-street parking,1,1,595
fargo / moorhead,apartment,750,3,1.0,0,laundry in bldg,off-street parking,1,1,659
fargo / moorhead,apartment,603,1,1.0,0,laundry in bldg,attached garage,1,1,814
fargo / moorhead,apartment,895,3,2.0,0,laundry in bldg,detached garage,1,1,895
fargo / moorhead,apartment,522,1,1.0,0,laundry in bldg,detached garage,1,1,595
fargo / moorhead,apartment,975,2,1.0,0,laundry in bldg,off-street parking,1,0,665
fargo / moorhead,manufactured,1030,3,2.0,0,w/d hookups,off-street parking,0,0,925
fargo / moorhead,condo,1020,2,2.0,0,w/d in unit,detached garage,0,0,675
fargo / moorhead,apartment,1100,2,1.0,0,laundry in bldg,detached garage,1,0,740
fargo / moorhead,house,2200,4,3.5,0,laundry in bldg,attached garage,1,1,1845
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,detached garage,0,0,660
rochester,apartment,736,2,1.0,0,laundry in bldg,off-street parking,0,0,850
fargo / moorhead,condo,950,2,1.0,0,laundry in bldg,detached garage,0,0,795
fargo / moorhead,apartment,650,2,1.0,0,laundry in bldg,off-street parking,1,1,559
fargo / moorhead,apartment,522,1,1.0,0,laundry on site,off-street parking,1,1,459
fargo / moorhead,apartment,550,2,1.0,0,laundry in bldg,off-street parking,0,0,429
fargo / moorhead,manufactured,1216,3,2.0,0,w/d in unit,off-street parking,0,0,700
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,detached garage,1,1,1030
rochester,apartment,860,2,1.0,0,laundry in bldg,attached garage,0,0,595
fargo / moorhead,apartment,858,2,1.0,0,w/d in unit,detached garage,1,1,800
fargo / moorhead,apartment,1196,2,2.0,0,w/d in unit,detached garage,1,1,995
fargo / moorhead,apartment,1014,2,2.0,0,w/d in unit,detached garage,1,1,830
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,detached garage,1,1,1040
fargo / moorhead,apartment,624,1,1.0,0,w/d in unit,detached garage,1,1,720
fargo / moorhead,apartment,970,3,2.0,0,w/d in unit,detached garage,1,1,1050
fargo / moorhead,apartment,625,1,1.0,0,w/d in unit,detached garage,1,1,730
fargo / moorhead,apartment,890,2,2.0,0,w/d in unit,detached garage,1,1,825
fargo / moorhead,apartment,650,2,1.0,0,laundry in bldg,off-street parking,1,1,449
fargo / moorhead,apartment,800,2,1.0,0,laundry on site,detached garage,1,1,595
fargo / moorhead,manufactured,960,2,2.0,0,w/d hookups,off-street parking,1,1,925
fargo / moorhead,apartment,775,2,1.0,0,laundry in bldg,off-street parking,0,0,640
fargo / moorhead,manufactured,1056,2,2.0,0,w/d in unit,off-street parking,0,0,925
jackson,house,975,3,1.0,0,w/d hookups,carport,0,0,600
fargo / moorhead,apartment,1150,2,2.0,0,w/d in unit,detached garage,1,1,955
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,off-street parking,1,0,618
fargo / moorhead,manufactured,1216,3,2.0,0,w/d hookups,off-street parking,1,1,925
fargo / moorhead,duplex,1344,3,1.0,0,laundry in bldg,detached garage,1,0,875
fargo / moorhead,house,1400,3,2.0,0,w/d in unit,attached garage,1,1,1400
fargo / moorhead,apartment,800,2,1.0,0,laundry in bldg,detached garage,0,0,595
fargo / moorhead,apartment,750,1,1.0,0,laundry in bldg,detached garage,0,0,595
fargo / moorhead,condo,900,2,1.0,0,laundry in bldg,detached garage,0,0,800
fargo / moorhead,duplex,1500,3,2.0,0,w/d hookups,detached garage,0,0,980
fargo / moorhead,townhouse,1190,2,2.0,1,w/d in unit,attached garage,0,1,1900
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,off-street parking,1,1,554
fargo / moorhead,apartment,1250,2,2.0,0,laundry in bldg,detached garage,0,0,890
fargo / moorhead,apartment,935,2,2.0,0,laundry in bldg,off-street parking,1,1,683
fargo / moorhead,apartment,935,2,1.0,0,laundry in bldg,off-street parking,1,1,655
asheville,apartment,1096,2,2.0,0,w/d hookups,off-street parking,1,1,1195
fargo / moorhead,apartment,850,1,1.0,0,laundry in bldg,off-street parking,1,0,545
fargo / moorhead,apartment,315,1,1.0,0,laundry in bldg,off-street parking,1,0,600
fargo / moorhead,apartment,350,1,1.0,0,laundry in bldg,off-street parking,1,0,450
fargo / moorhead,apartment,750,2,1.0,0,laundry on site,off-street parking,0,0,725
fargo / moorhead,apartment,1050,1,1.0,0,w/d in unit,off-street parking,0,0,950
fargo / moorhead,apartment,860,2,1.0,0,w/d in unit,detached garage,1,1,810
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,attached garage,1,1,1420
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,detached garage,1,1,1250
fargo / moorhead,apartment,575,1,1.0,0,w/d in unit,detached garage,1,1,695
rochester,apartment,745,2,1.0,0,laundry in bldg,off-street parking,0,0,745
fargo / moorhead,apartment,950,2,1.0,0,laundry in bldg,off-street parking,1,1,850
fargo / moorhead,apartment,375,1,1.0,0,laundry in bldg,off-street parking,0,0,475
fargo / moorhead,apartment,900,2,1.0,0,laundry in bldg,detached garage,1,0,640
fargo / moorhead,apartment,1250,3,2.0,0,w/d hookups,detached garage,1,0,870
fargo / moorhead,apartment,1245,3,2.0,0,w/d hookups,attached garage,1,0,885
fargo / moorhead,apartment,818,1,1.0,0,w/d in unit,detached garage,0,0,810
fargo / moorhead,condo,1100,2,1.0,0,laundry in bldg,detached garage,0,0,1300
fargo / moorhead,house,1600,4,2.0,0,w/d in unit,attached garage,1,1,1400
fargo / moorhead,apartment,874,2,1.0,0,w/d in unit,attached garage,0,0,800
fargo / moorhead,apartment,960,2,2.0,0,laundry in bldg,off-street parking,1,1,895
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,detached garage,0,0,620
fargo / moorhead,apartment,600,1,1.0,0,laundry on site,no parking,0,0,700
fargo / moorhead,apartment,600,1,1.0,0,laundry in bldg,off-street parking,0,0,500
fargo / moorhead,apartment,1000,2,1.0,0,laundry in bldg,off-street parking,0,0,700
fargo / moorhead,apartment,700,2,1.0,0,laundry in bldg,off-street parking,0,0,630
fargo / moorhead,duplex,800,2,1.0,0,laundry in bldg,off-street parking,0,0,695
fargo / moorhead,duplex,1000,2,1.0,0,laundry in bldg,off-street parking,0,0,850
fargo / moorhead,apartment,900,2,2.0,0,laundry in bldg,attached garage,1,0,999
fargo / moorhead,apartment,1059,2,1.0,0,w/d in unit,attached garage,1,1,1090
fargo / moorhead,apartment,1428,3,3.0,0,w/d in unit,attached garage,1,1,1325
fargo / moorhead,apartment,745,1,1.0,0,w/d in unit,attached garage,1,1,900
fargo / moorhead,house,1100,3,2.0,0,w/d in unit,attached garage,0,0,800
fargo / moorhead,townhouse,1900,3,3.5,1,w/d in unit,attached garage,0,1,1500
joplin,house,2000,3,2.0,0,w/d in unit,detached garage,1,1,1000
fargo / moorhead,apartment,900,2,1.0,0,laundry in bldg,off-street parking,1,0,600
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,detached garage,1,0,650
fargo / moorhead,apartment,900,2,1.0,0,laundry in bldg,detached garage,1,1,715
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,off-street parking,1,0,585
fargo / moorhead,apartment,700,1,1.0,0,w/d in unit,detached garage,1,0,695
fargo / moorhead,apartment,750,1,1.0,0,laundry in bldg,detached garage,1,1,605
fargo / moorhead,apartment,999,2,2.0,0,laundry in bldg,detached garage,0,0,950
fargo / moorhead,manufactured,1088,2,2.0,0,w/d hookups,off-street parking,1,1,700
fargo / moorhead,apartment,1298,2,2.0,1,w/d in unit,detached garage,0,0,1600
fargo / moorhead,apartment,900,2,1.0,0,w/d in unit,detached garage,0,0,750
fargo / moorhead,apartment,1000,2,1.0,0,laundry in bldg,off-street parking,0,0,625
fargo / moorhead,townhouse,1900,3,2.5,0,w/d hookups,attached garage,1,1,1225
fargo / moorhead,apartment,1054,4,2.0,0,laundry in bldg,off-street parking,0,0,850
fargo / moorhead,manufactured,980,3,2.0,0,w/d hookups,off-street parking,1,1,700
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,off-street parking,1,0,405
fargo / moorhead,apartment,700,1,1.0,0,w/d in unit,detached garage,1,1,725
fargo / moorhead,apartment,1100,2,2.0,0,w/d hookups,detached garage,1,1,980
fargo / moorhead,townhouse,1184,3,1.0,0,laundry on site,off-street parking,0,0,725
fargo / moorhead,apartment,782,1,1.0,0,w/d hookups,off-street parking,1,0,650
fargo / moorhead,apartment,720,2,1.0,0,laundry in bldg,detached garage,1,0,680
fargo / moorhead,apartment,782,2,2.0,0,laundry in bldg,off-street parking,1,0,605
fargo / moorhead,townhouse,1094,2,1.0,0,laundry on site,off-street parking,0,0,675
fargo / moorhead,townhouse,1672,3,2.0,0,w/d in unit,attached garage,1,1,1095
fargo / moorhead,apartment,986,2,1.0,0,laundry in bldg,detached garage,0,0,645
fargo / moorhead,apartment,986,2,1.0,0,laundry in bldg,detached garage,0,0,625
fargo / moorhead,house,1926,3,2.0,0,w/d in unit,attached garage,1,1,1295
fargo / moorhead,apartment,864,2,2.0,0,laundry in bldg,detached garage,1,0,650
fargo / moorhead,apartment,912,2,1.0,0,laundry in bldg,detached garage,1,0,550
fargo / moorhead,apartment,1000,2,2.0,0,laundry in bldg,off-street parking,0,0,525
fargo / moorhead,apartment,1020,2,2.0,0,w/d in unit,detached garage,0,0,675
fargo / moorhead,house,2700,3,2.5,0,w/d in unit,attached garage,0,0,1700
fargo / moorhead,condo,965,2,1.0,0,w/d in unit,detached garage,0,0,795
fargo / moorhead,apartment,800,2,1.0,0,laundry in bldg,off-street parking,0,0,720
fargo / moorhead,apartment,700,1,1.0,0,laundry in bldg,off-street parking,0,0,680
fargo / moorhead,apartment,400,2,2.0,0,laundry in bldg,detached garage,0,0,830
fargo / moorhead,apartment,1526,3,2.0,0,w/d in unit,attached garage,1,1,1175
fargo / moorhead,apartment,1027,2,1.0,0,w/d in unit,attached garage,1,1,900
fargo / moorhead,apartment,1145,3,1.0,0,w/d in unit,detached garage,0,0,1100
fargo / moorhead,apartment,500,1,1.0,0,laundry in bldg,off-street parking,0,0,525
fargo / moorhead,apartment,800,2,1.0,0,w/d hookups,attached garage,1,1,775
fargo / moorhead,apartment,700,1,1.0,0,w/d hookups,attached garage,1,1,695
fargo / moorhead,apartment,777,1,1.0,0,w/d in unit,detached garage,1,1,747
fargo / moorhead,apartment,1926,3,2.0,0,w/d in unit,attached garage,1,1,1450
fargo / moorhead,apartment,1100,3,2.0,0,laundry in bldg,detached garage,0,0,955
fargo / moorhead,apartment,1080,2,1.0,0,laundry in bldg,detached garage,1,1,860
fargo / moorhead,apartment,850,2,1.0,0,laundry on site,detached garage,1,1,725
fargo / moorhead,apartment,910,2,1.0,0,laundry in bldg,detached garage,1,0,635
fargo / moorhead,apartment,925,2,1.0,0,laundry in bldg,off-street parking,1,0,665
fargo / moorhead,apartment,900,2,1.0,1,no laundry on site,off-street parking,0,0,900
fargo / moorhead,condo,900,2,1.0,0,laundry in bldg,detached garage,0,0,875
fargo / moorhead,apartment,715,1,1.0,0,w/d in unit,off-street parking,0,0,850
fargo / moorhead,house,1670,3,2.0,0,w/d in unit,attached garage,0,1,1350
fargo / moorhead,apartment,950,2,1.0,0,w/d hookups,detached garage,1,0,740
fargo / moorhead,apartment,1100,3,2.0,0,laundry in bldg,detached garage,1,0,775
fargo / moorhead,apartment,1310,3,2.0,0,w/d hookups,detached garage,1,0,875
fargo / moorhead,apartment,1100,2,1.0,0,w/d hookups,detached garage,1,0,730
fargo / moorhead,apartment,1245,3,2.0,0,w/d hookups,detached garage,1,0,875
fargo / moorhead,apartment,840,2,1.0,0,laundry in bldg,off-street parking,1,0,550
fargo / moorhead,apartment,820,2,1.0,0,laundry in bldg,off-street parking,1,0,640
fargo / moorhead,apartment,892,2,1.0,0,laundry in bldg,detached garage,1,0,670
fargo / moorhead,townhouse,2000,3,3.0,0,w/d in unit,attached garage,1,1,1350
fargo / moorhead,apartment,850,2,1.0,0,laundry on site,detached garage,1,0,665
fargo / moorhead,house,2283,4,3.0,0,w/d in unit,attached garage,1,1,1000
fargo / moorhead,house,1831,3,3.0,0,w/d in unit,attached garage,1,1,1000
fargo / moorhead,apartment,870,1,1.0,0,w/d in unit,detached garage,1,1,750
fargo / moorhead,apartment,1970,3,3.0,0,w/d in unit,attached garage,1,1,1453
fargo / moorhead,apartment,1169,2,2.0,0,w/d in unit,attached garage,1,1,874
fargo / moorhead,apartment,800,1,1.0,0,w/d in unit,attached garage,1,1,750
fargo / moorhead,townhouse,1800,2,2.5,0,w/d in unit,attached garage,1,1,1368
fargo / moorhead,apartment,1176,2,2.0,0,w/d in unit,attached garage,1,1,922
fargo / moorhead,house,1766,3,2.0,1,w/d in unit,attached garage,1,1,700
fargo / moorhead,house,3100,6,3.0,0,w/d in unit,attached garage,1,1,2500
fargo / moorhead,house,1200,3,2.0,0,w/d in unit,attached garage,1,1,1200
fargo / moorhead,apartment,900,2,1.0,0,w/d in unit,detached garage,1,1,715
fargo / moorhead,duplex,1200,4,1.0,0,laundry on site,off-street parking,1,1,1200
fargo / moorhead,manufactured,1280,3,2.0,0,w/d hookups,off-street parking,1,1,900
fargo / moorhead,apartment,934,2,1.0,0,laundry in bldg,attached garage,0,0,710
fargo / moorhead,apartment,850,2,1.0,0,no laundry on site,off-street parking,0,0,795
fargo / moorhead,apartment,300,1,1.0,0,laundry in bldg,street parking,1,0,480
fargo / moorhead,apartment,975,2,1.0,0,laundry in bldg,off-street parking,1,1,637
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,detached garage,1,0,660
fargo / moorhead,apartment,500,1,1.0,0,laundry in bldg,off-street parking,1,1,545
fargo / moorhead,apartment,650,1,1.0,0,laundry in bldg,off-street parking,1,0,460
fargo / moorhead,apartment,725,1,1.0,0,laundry in bldg,off-street parking,1,1,590
fargo / moorhead,apartment,950,2,1.0,0,laundry in bldg,detached garage,1,0,725
fargo / moorhead,apartment,1340,1,1.0,0,laundry in bldg,off-street parking,1,0,945
fargo / moorhead,apartment,1200,2,1.0,0,laundry in bldg,off-street parking,1,0,795
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,off-street parking,1,1,630
fargo / moorhead,house,1750,3,1.5,0,w/d in unit,attached garage,0,0,800
fargo / moorhead,apartment,1050,3,1.0,0,laundry in bldg,off-street parking,1,0,770
fargo / moorhead,apartment,900,2,1.0,0,laundry in bldg,off-street parking,1,0,650
fargo / moorhead,apartment,850,2,1.0,0,w/d in unit,detached garage,0,0,690
fargo / moorhead,house,950,2,1.0,0,w/d in unit,off-street parking,1,1,650
fargo / moorhead,house,1260,3,3.0,1,w/d in unit,attached garage,0,0,900
asheville,apartment,847,1,1.0,0,w/d in unit,no parking,1,1,1081
fargo / moorhead,apartment,771,1,1.0,0,w/d in unit,detached garage,1,0,755
fargo / moorhead,apartment,904,1,1.0,0,w/d in unit,detached garage,1,0,755
fargo / moorhead,apartment,990,2,1.0,1,w/d hookups,off-street parking,0,1,595
fargo / moorhead,apartment,892,2,1.0,0,laundry in bldg,detached garage,1,0,650
fargo / moorhead,apartment,840,2,1.0,0,laundry in bldg,off-street parking,1,0,625
fargo / moorhead,apartment,1924,3,2.0,0,w/d in unit,attached garage,0,0,1200
fargo / moorhead,apartment,560,1,1.0,0,w/d in unit,attached garage,1,1,800
fargo / moorhead,apartment,975,2,1.0,0,laundry in bldg,off-street parking,1,0,646
fargo / moorhead,apartment,950,2,1.0,0,laundry in bldg,off-street parking,1,1,580
fargo / moorhead,apartment,946,2,1.0,0,w/d hookups,off-street parking,1,0,650
fargo / moorhead,apartment,956,2,1.0,0,w/d hookups,detached garage,1,1,685
fargo / moorhead,apartment,1092,2,2.0,0,w/d in unit,detached garage,0,0,995
fargo / moorhead,apartment,550,2,1.0,0,laundry in bldg,off-street parking,0,0,449
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,detached garage,0,0,1075
fargo / moorhead,apartment,895,2,1.0,0,laundry in bldg,detached garage,1,1,685
fargo / moorhead,apartment,1050,3,1.0,0,laundry in bldg,detached garage,1,0,810
fargo / moorhead,house,2000,2,2.0,1,laundry in bldg,attached garage,0,1,1799
fargo / moorhead,apartment,400,1,1.0,0,laundry on site,off-street parking,0,0,445
fargo / moorhead,apartment,895,2,1.0,0,w/d hookups,detached garage,1,0,685
fargo / moorhead,apartment,1100,3,1.0,0,laundry in bldg,detached garage,1,0,740
fargo / moorhead,apartment,1044,3,1.0,0,w/d hookups,detached garage,1,0,800
fargo / moorhead,apartment,1310,2,2.0,0,w/d in unit,detached garage,1,1,935
fargo / moorhead,apartment,850,2,1.0,0,laundry in bldg,detached garage,1,1,570
fargo / moorhead,duplex,1651,3,2.0,0,w/d in unit,attached garage,0,0,3000
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,attached garage,1,1,1400
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,attached garage,1,1,1250
fargo / moorhead,apartment,900,2,1.0,0,laundry in bldg,detached garage,1,1,685
fargo / moorhead,apartment,782,2,1.0,0,laundry in bldg,detached garage,1,1,570
fargo / moorhead,apartment,1340,2,1.0,0,laundry in bldg,attached garage,1,1,945
fargo / moorhead,apartment,900,1,1.0,0,laundry in bldg,off-street parking,0,0,800
fargo / moorhead,apartment,950,2,1.0,0,laundry in bldg,off-street parking,1,0,925
fargo / moorhead,apartment,702,1,1.0,0,laundry in bldg,off-street parking,1,1,450
fargo / moorhead,apartment,725,2,1.0,0,laundry in bldg,off-street parking,1,0,535
fargo / moorhead,apartment,900,2,1.0,0,laundry on site,detached garage,1,1,825
fargo / moorhead,apartment,675,2,1.0,0,laundry on site,off-street parking,0,0,550
fargo / moorhead,apartment,600,2,1.0,0,w/d in unit,detached garage,1,1,700
fargo / moorhead,apartment,996,2,2.0,0,laundry in bldg,detached garage,0,0,950
asheville,apartment,1279,2,2.0,0,w/d in unit,no parking,1,1,1285
fargo / moorhead,apartment,945,2,1.0,0,laundry in bldg,off-street parking,0,0,600
fargo / moorhead,apartment,1200,3,2.0,0,w/d hookups,detached garage,1,0,875
fargo / moorhead,apartment,900,2,1.5,0,w/d in unit,detached garage,1,0,680
fargo / moorhead,house,1734,2,1.0,1,w/d in unit,attached garage,1,1,700
fargo / moorhead,apartment,850,3,2.0,0,laundry in bldg,detached garage,0,0,895
fargo / moorhead,apartment,1103,3,2.0,0,laundry in bldg,detached garage,0,0,1050
fargo / moorhead,apartment,1130,2,2.0,0,w/d in unit,detached garage,1,1,995
fargo / moorhead,apartment,1365,3,2.0,0,w/d in unit,detached garage,1,1,1025
fargo / moorhead,apartment,704,1,1.0,0,w/d in unit,attached garage,1,1,795
fargo / moorhead,apartment,1514,2,2.0,0,w/d in unit,attached garage,1,1,1275
fargo / moorhead,apartment,1300,3,2.0,0,w/d in unit,detached garage,1,1,1150
fargo / moorhead,apartment,980,2,1.0,0,w/d in unit,detached garage,1,1,875
asheville,apartment,1430,3,2.0,0,w/d in unit,no parking,1,1,1285
fargo / moorhead,apartment,1070,2,2.0,0,w/d in unit,attached garage,1,1,995
